Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,16,0,0,10,0,0,64,1,0,4,0,0,16,0,1,4,0,0,0.07383828741069882,0.9768999814987183
1,16,1,1,5,0,0,32,0,1,1,2,1,16,0,1,6,0,2,0.2739023706316948,0.9218999743461609
1,8,1,0,10,0,1,8,1,1,1,1,0,16,0,0,6,0,2,0.28501749255657194,0.9199000000953674
1,16,0,0,10,0,0,64,1,1,1,1,0,16,0,1,4,0,0,0.07145365142785012,0.977400004863739
1,32,0,0,8,0,1,64,1,0,1,1,0,16,1,1,4,0,0,0.0749640615299344,0.979200005531311
1,8,0,0,10,0,0,64,1,0,4,0,0,16,0,1,4,0,0,0.09628409110195935,0.9707000255584717
1,64,1,1,9,2,0,16,0,0,7,1,0,16,0,1,4,0,1,1.4877576824970553,0.859000027179718
1,16,0,0,2,2,0,64,1,1,1,2,1,16,0,0,6,0,2,0.0544330981942825,0.9833999872207642
1,32,0,0,2,1,1,8,0,0,7,1,1,16,1,0,0,0,2,0.07707199867665768,0.9848999977111816
1,16,0,0,9,0,0,16,0,0,3,2,1,16,0,0,6,0,0,0.05036227461528033,0.9847000241279602
1,8,0,0,9,2,0,16,0,0,7,1,1,16,0,0,2,2,2,0.06648445498738438,0.9789999723434448
1,16,0,0,8,0,0,64,1,0,7,1,1,16,1,1,0,0,0,0.1652138486733791,0.9624000191688538
1,16,0,0,2,0,0,64,1,1,6,1,0,16,0,1,0,0,3,0.0687976683670655,0.9781000018119812
1,16,0,0,8,0,0,64,1,0,7,1,1,16,1,1,0,0,0,0.1539946462852957,0.9692999720573425
1,64,1,1,10,0,0,64,1,1,1,1,0,16,0,0,2,2,2,0.4170522274490446,0.9024999737739563
1,16,1,1,5,0,0,16,0,0,7,1,1,16,1,1,4,0,0,0.20919496875349433,0.9398000240325928
1,16,1,1,10,1,1,8,0,1,5,0,0,64,1,1,4,0,0,0.17586415909528733,0.9480999708175659
1,32,0,0,8,0,1,8,1,1,1,1,0,16,0,1,4,0,0,0.07738957095518709,0.975600004196167
1,8,0,0,9,2,0,16,0,0,7,1,1,16,1,1,4,0,0,0.16397262358193984,0.9577999711036682
1,16,0,0,2,2,0,64,1,1,1,1,0,16,0,0,6,0,2,0.08710586265213788,0.9749000072479248
1,16,1,0,2,2,0,64,1,1,1,2,1,16,0,0,6,0,2,0.045161418785899875,0.98580002784729
1,16,0,0,8,0,0,64,1,1,5,0,0,64,1,1,4,0,0,0.07232822201438248,0.9779999852180481
1,64,1,1,10,0,0,64,1,1,1,1,0,16,0,0,6,0,2,0.5790232616007328,0.8654000163078308
1,16,0,0,8,0,0,64,1,0,7,1,1,16,1,1,0,0,0,0.12810175722001296,0.9711999893188477
1,16,0,0,8,0,0,64,1,0,7,1,1,16,1,1,0,0,0,0.09436998709933432,0.977400004863739
1,16,1,0,5,0,0,32,1,1,6,1,0,16,0,1,0,0,3,0.07416282308837399,0.9765999913215637
1,16,0,0,2,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.06487985466327519,0.9804999828338623
1,8,0,0,10,0,1,8,1,1,1,1,0,16,0,1,4,0,0,0.11141597695350647,0.9656000137329102
1,16,1,1,5,0,0,16,0,0,1,1,0,16,1,1,4,0,0,0.18118139586029575,0.9517999887466431
1,16,0,0,8,1,1,8,0,0,7,1,1,16,1,0,0,0,2,0.1489828284919262,0.9708999991416931
