Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,16,1,0,4,1,0,8,1,0,0,1,1,32,0,1,5,0,0,0.04364939274110366,0.9860000014305115
1,64,1,1,2,2,1,8,1,0,0,0,0,8,1,0,7,0,2,0.05764963818527758,0.9829000234603882
1,16,1,1,10,1,0,64,1,0,6,1,1,32,0,1,5,2,0,0.14515586123913526,0.9528999924659729
1,32,1,1,5,1,1,64,1,1,3,2,1,16,1,0,3,2,3,0.041934710262715814,0.986299991607666
1,32,1,1,5,2,1,64,1,1,3,2,1,16,1,0,3,2,0,0.06111979648170527,0.979200005531311
1,16,1,0,4,1,0,64,1,1,8,2,1,32,0,1,5,2,0,0.07737973766103387,0.9757999777793884
1,64,1,1,10,1,0,64,1,1,2,1,1,32,0,1,5,2,0,0.08305776048526167,0.975600004196167
1,32,1,1,7,0,1,16,1,1,4,2,0,64,0,0,0,1,2,0.3738189940214157,0.8888999819755554
1,64,0,1,5,2,1,64,1,1,2,1,1,32,0,1,5,2,3,0.1808777023524046,0.9465000033378601
1,64,1,1,2,2,1,8,1,0,0,0,0,64,0,0,0,1,2,0.061538900958932934,0.9815999865531921
1,16,1,1,10,1,0,64,1,1,2,1,1,32,0,0,7,0,2,0.2439870574235916,0.9645000100135803
1,64,0,1,5,2,1,64,1,1,2,1,1,64,0,0,0,1,2,0.3650823121190071,0.8899999856948853
1,16,1,0,4,2,0,64,1,1,2,1,1,32,0,1,2,2,0,0.051412946732994166,0.9833999872207642
1,64,1,1,2,2,1,16,1,0,0,1,1,32,1,1,5,0,0,0.062682051487852,0.9829000234603882
1,64,1,0,2,2,1,16,1,0,1,2,0,8,1,0,7,0,2,0.04876713715491351,0.9833999872207642
1,32,1,1,2,2,0,64,1,1,3,2,1,16,1,0,3,2,0,0.08206142271817662,0.9729999899864197
1,64,0,1,2,2,1,16,1,0,0,1,1,32,1,1,5,0,0,0.11659717884398997,0.9645000100135803
1,64,1,1,2,2,1,16,1,0,0,1,1,32,1,1,5,0,0,0.07621269599524676,0.9768000245094299
1,16,1,0,4,2,0,64,1,1,2,1,1,32,0,1,5,2,3,0.046096460116654636,0.9854000210762024
1,16,1,0,4,2,1,8,1,0,3,2,1,16,1,0,3,2,3,0.04337062294898787,0.9864000082015991
1,64,1,1,10,1,0,8,1,1,3,2,1,16,1,0,3,2,3,0.6575700662612916,0.7662000060081482
1,64,1,1,5,2,1,64,1,1,2,2,1,32,1,0,5,1,2,0.06820286083109676,0.9812999963760376
1,64,1,1,5,2,1,64,1,1,2,1,1,32,0,1,5,2,3,0.05993678398840129,0.9815000295639038
1,64,1,1,2,2,1,16,1,0,0,1,1,32,1,1,5,0,0,0.12178293555831769,0.9646999835968018
1,16,1,1,10,1,0,64,1,0,6,1,1,32,0,0,5,2,3,0.1264700592279434,0.9807000160217285
1,16,1,0,4,1,0,64,1,1,8,2,1,16,1,0,3,2,0,0.05592781437858939,0.9830999970436096
1,32,1,1,5,2,1,64,1,1,3,2,1,16,1,0,3,2,0,0.06410651663308964,0.9790999889373779
1,32,1,0,4,1,0,8,1,0,0,1,1,32,1,0,7,0,1,0.042927074167714456,0.9864000082015991
1,32,1,1,5,1,1,64,1,1,3,2,1,16,1,0,7,1,3,0.06504652166292071,0.9829999804496765
1,16,1,1,4,2,0,64,1,1,2,1,1,8,0,1,5,0,0,0.09423901448845863,0.9725000262260437
1,64,1,1,2,2,1,8,1,1,3,0,1,32,0,1,5,2,1,0.07696460113823414,0.9781000018119812
1,32,1,1,5,2,1,64,1,1,3,2,1,32,0,1,5,2,0,0.05197140949387103,0.9825999736785889
1,16,1,1,10,1,0,64,1,1,2,1,1,32,0,0,7,0,2,0.20163639065027236,0.9710000157356262
1,64,0,1,5,2,1,64,1,1,2,1,1,32,1,1,5,1,2,0.24536368811130524,0.9478999972343445
1,64,1,0,2,2,1,8,1,1,2,1,1,32,0,1,5,2,3,0.07277681711409241,0.977400004863739
1,16,1,1,10,2,1,8,1,0,1,2,1,16,0,0,3,2,3,0.04931338568486972,0.9847000241279602
1,64,0,1,2,2,1,16,1,0,0,1,1,32,1,0,3,2,0,0.054940548811946065,0.9828000068664551
1,16,1,1,10,1,0,64,1,0,6,1,1,16,1,0,3,2,0,0.3193099167585373,0.8999000191688538
1,16,1,1,10,1,0,64,1,1,3,0,1,32,0,1,5,2,1,0.12824058685824274,0.9625999927520752
1,16,1,1,5,2,1,64,1,1,3,2,1,32,0,1,5,2,0,0.04612680836562067,0.9847000241279602
1,16,1,1,10,1,0,64,1,1,2,1,1,32,0,0,7,0,2,0.2186117755651474,0.9672999978065491
1,16,1,1,5,1,0,64,1,1,3,2,1,16,1,0,7,1,3,0.11307496844828129,0.9724000096321106
1,64,1,1,2,2,1,8,1,1,3,0,1,32,0,1,5,2,1,0.072190455888398,0.979200005531311
1,16,1,0,4,2,0,64,1,1,2,1,1,32,1,0,3,2,0,0.07590033316034824,0.9771000146865845
1,64,0,1,2,2,1,32,1,0,2,1,1,32,0,0,7,0,2,0.06390796632897108,0.9814000129699707
1,64,1,1,2,2,1,8,1,1,3,2,1,32,0,1,5,2,1,0.0693078247982543,0.9779999852180481
1,16,1,1,4,0,0,64,1,1,2,1,1,32,0,0,5,2,3,0.04862438806914724,0.9846000075340271
1,16,1,1,10,1,1,16,1,0,1,2,0,8,1,0,7,0,2,0.3119492193698883,0.9380000233650208
1,64,1,1,2,2,1,16,1,0,2,1,1,32,1,1,5,0,0,0.1457704639742151,0.9624000191688538
1,32,1,1,2,2,0,64,1,1,3,2,1,16,1,0,3,2,0,0.05843915436435491,0.9811000227928162
1,32,1,1,5,2,1,64,1,1,3,2,1,16,0,1,5,2,3,0.056943508576881144,0.9815000295639038
1,64,1,1,2,2,1,8,1,1,3,0,1,32,0,1,5,0,2,0.2580083288908005,0.9257000088691711
1,32,1,1,4,2,0,64,1,1,2,1,1,8,0,1,5,0,0,0.08645310441162438,0.9742000102996826
1,64,1,0,2,2,1,16,1,0,1,2,0,8,1,0,7,0,2,0.048235186085943134,0.9833999872207642
1,32,1,1,5,2,1,64,1,1,3,2,1,16,0,0,7,1,2,0.2841669533967972,0.9296000003814697
1,32,1,1,5,2,1,64,1,1,2,1,1,32,1,0,3,0,0,0.09419870246294886,0.9707000255584717
1,16,1,1,10,1,1,16,1,0,1,2,0,32,0,1,5,2,1,0.27816767177581786,0.9211000204086304
1,64,1,1,2,2,1,16,1,0,2,1,0,8,1,0,7,0,2,0.06425798449218273,0.9805999994277954
1,64,1,1,2,2,1,16,1,0,2,1,1,32,1,0,3,2,0,0.03858934497928713,0.9878000020980835
1,16,1,1,10,0,1,8,1,0,1,2,1,16,0,0,8,2,3,0.04569351323170122,0.9850999712944031
1,64,1,1,2,2,1,8,1,1,2,1,1,32,0,0,5,2,3,0.05282888751234859,0.9828000068664551
1,32,1,1,2,2,0,64,1,1,2,1,1,32,1,1,5,0,0,0.12878802279119883,0.9776999950408936
1,16,1,1,5,2,1,64,1,1,3,1,0,8,1,0,3,2,0,0.20216478108186275,0.9476000070571899
1,64,1,1,2,2,1,8,1,1,3,2,1,16,1,0,10,0,0,0.05445711721600965,0.9825000166893005
1,64,0,1,10,2,1,32,1,0,3,1,1,32,0,0,7,0,2,0.12277697413116694,0.9661999940872192
1,16,1,1,1,1,0,64,1,1,3,2,1,16,0,0,3,2,3,0.056969702807441354,0.9824000000953674
1,16,1,1,2,2,1,32,1,0,2,1,1,32,0,0,3,0,2,0.038058012212254105,0.987500011920929
